source,url,title,ingredients,instructions
nosalty,https://www.nosalty.hu/recept/citromos-aztatott-piskota,Citromos áztatott piskóta,"[""4 db Tojás"", ""225 g Cukor"", ""275 g Finomliszt"", ""1 csomag Sütőpor"", ""10 ek Tej"", ""2 citromból nyert Citromhéj"", ""10 csepp Citrom aroma érzés szerint"", ""225 g Sütőmargarin"", ""100 g Cukor a mázhoz"", ""80 ml Citromlé a mázhoz""]","[""Tésztához a hozzávalókat keverjük össze."", ""Túllógott papírral kibéleljük a tepsit, beletesszük a tésztát és megsütjük."", ""A mázhoz összekeverjük a citromlét a cukorral és ecsettel, a kihűlt tésztára kenjük.""]"
nosalty,https://www.nosalty.hu/recept/leveles-virsli-gabystol,Leveles virsli Gabystól,"[""1 csomag Leveles tészta"", ""40 dkg Füstölt virsli"", ""1 db Tojás"", ""5 dkg Cheddar sajt vékonyra szeletelt""]","[""A leveles tésztát kb. 2 mm vékonyra kinyújtjuk, tartva a téglalap formát. Beleteszünk 4 db virslit a tészta felébe (egymás mellé 2-2), nem baj, ha kicsit kilóg a virsli. A virslik alá virsli szélességű sajtcsíkokat teszünk."", ""A tojástszétválasztjuk és a fehérjével megkenjük a tészta szélét, ráhajtjuk a virliskre a tészta másik felét. A szélén és középen lenyomkodjuk, majdhosszába, és keresztbe elvágjuk. Megigazgatjuk a virsliket, hogy egyformán lógjanak ki. A vágások mentén (picit visszahajtva)fehérjével átkenjük a tészta szélét, kézzel majd villával lenyomkodjuk, hogy ne váljon ketté -mintás lesz:)"", ""Sütőpapírral bélelt tepsibe rakosgatjuk,lekenjük tojássárgájával. A tetejét3 helyen a virsliig átvágjuk."", ""Normál hőfokon kb. 15 perc alatt pirulásig sütjük.""]"
nosalty,https://www.nosalty.hu/recept/mirindas-kocka,Mirindás kocka,"[""6 db Tojás"", ""6 ek Cukor"", ""1 dl Napraforgó olaj"", ""2 ek Cukrozatlan kakaópor"", ""5 evőkanál Finomliszt"", ""1 csomag Sütőpor"", ""1 csipet Só"", ""50 dkg Tehéntúró"", ""2 csomag Vaníliás cukor"", ""20 dkg Porcukor"", ""20 dkg Margarin"", ""1 citromból nyert Citromhéj reszelt"", ""3 ek Citromlé"", ""7 dl Szénsavas narancsos üdítőital mirinda"", ""2 tasak Vaníliás pudingpor"", ""4 ek Cukor""]","[""A tojások sárgáját habosra keverjük a cukor felével, majd hozzáadjuk az olajat azzal is simára keverjük."", ""A tojások fehérjét a maradék cukorral és egy csípet sóval kemény habbá verjük, majd óvatosan a sárgája masszába forgatjuk."", ""Ezután kisebb adagokban beleszitáljuk a sütőporos kakaós lisztet."", ""A piskóta masszát egy sütőpapírral bélelt tepsibe simítjuk, 180 fokra előmelegített sütőben kb 20 perc alatt megsütjük, tű próba! Rácsra téve hűlni hagyjuk."", ""A vajat habosra keverjük a cukorral, hozzáadjuk az áttört túrót, vaníliás cukrot, reszelt citromhéjat és a citromlét, majd újra kihabosítjuk!"", ""A teljesen kihűlt piskótát egy magasabb falu formába tesszük és rákenjük a túró tölteléket, ezután egy fél órára hidegre tesszük. Én vax fóliát használtam a formához!"", ""Közben elkészítjük a tetejére a mirindás krémet, az üditőt simára keverjük a vaníliás pudinggal és a cukorral majd állandó keverés mellett alacsony hőfokon sűrűre főzzük, a tűzről levéve tovább keverve langyosra hűtjük."", ""Az ujjunkal ellenőrízzük, de nagyon vigyázzunk mert gyorsan túl hűlhet és akkor már nem terül a a süteményen!"", ""A hűtőből kivesszük a kissé megdermedt süteményt és óvatosan ráöntjük a közben langyosra hűlt mirindás krémet. Ez ahogy öntjük szétterül rajta, kenni nem kell."", ""Fogyasztás előtt pár órára hidegre tesszük!""]"
nosalty,https://www.nosalty.hu/recept/csicsokakremleves,Csicsókakrémleves,"[""60 dkg Csicsóka"", ""2 közepes db Fehérrépa"", ""0 l Zöldség alaplé"", ""1 közepes db Salottahagyma"", ""2 ek Olívaolaj"", ""1 dl Habtejszín"", ""0 ízlés szerint Só"", ""0 ízlés szerint Bors frissen tört"", ""10 dkg Dió"", ""10 dkg Kéksajt""]","[""A csicsókát és a fehérrépát megpucoljuk, kockákra vágjuk."", ""A finomra vágott salottahagymát az olívaolajon megfuttatjuk, hozzáadjuk a zöldségeket és magasabbra véve a hőt, néhány percig pirítjuk."", ""Felöntjük az alaplével, sóval és borssal ízesítjük."", ""Lefedve, közepes lángon puhára főzzük a zöldségeket."", ""Botmixerrel pürésítjük, majd szitán átpasszírozzuk/ szűrjük."", ""Hozzáadjuk a tejszínt, ha szükséges, teszünk még bele sót/ borsot."", ""Összeforraljuk és kész."", ""Szárazon felhevített serpenyőben a dióbelet illatosra pirítjuk."", ""Pirított dióval és kéksajt kockákkal tálaljuk a levest.""]"
nosalty,https://www.nosalty.hu/recept/fahejas-joghurtos-oszibarackturmix,Fahéjas-joghurtos őszibarackturmix,"[""3 közepes db Őszibarack megpucolva, felvágva"", ""0 citromból nyert Citromlé"", ""2 dl Joghurt"", ""2 dl Tej"", ""3 teáskanál Méz ízlés szerint több is lehet""]","[""A hozzávalókat turmixgépben összeturmixoljuk."", ""Pohárba töltjük, fahéjjal díszítjük(a szórás akkor mutat szépen, ha a pohár tetejéig ér a turmix).""]"
nosalty,https://www.nosalty.hu/recept/burgundi-marha,Burgundi marha,"[""1 kg Marhalábszár inaitól megtisztított"", ""12 dkg Bacon kockára vágva"", ""2 közepes fej Vöröshagyma megfelezve"", ""15 db Gyöngyhagyma"", ""4 közepes db Sárgarépa kockázva"", ""0 db Zeller kockázva, halványitó zeller is lehet"", ""40 dkg Csiperkegomba negyedekre vágva"", ""3 gerezd Fokhagyma duci"", ""3 szál Kakukkfű"", ""1 kávéskanál Zöldbors 15 szem"", ""1 késhegynyi Fekete bors frissen őrölve"", ""himalája 0 ízlés szerint Só"", ""2 evőkanál Finomliszt"", ""1 csokor Petrezselyem"", ""2 db Babérlevél"", ""3 ek Olívaolaj"", ""3 ek Sűrített paradicsom"", ""7 dl Száraz vörösbor cabernet sauvignon"", ""3 dl Marha alaplé"", ""1 kg Kifliburgonya"", ""0 ízlés szerint Só"", ""1 csokor Petrezselyem"", ""5 dkg Vaj""]","[""A húst minden hártyától, íntól megtisztítjuk, 3x3 cm-es kockákra vágjuk, sózzuk, borsozzuk, kevés olajon serpenyőben megpirítjuk, míg a külseje meg nem barnul (3-4 perc). Egyszerre csak kisebb mennyiséget pirítsunk, hogy ne párolódjon, hanem süljön. Ha megpirult, rászórjuk a lisztet, azzal is pirítjuk egy percig, majd felöntjük a marhahúslevessel."", ""Áttesszük a húst és a levet egy kellően nagy öntöttvas lábasba."", ""A serpenyőbe újra 1 kanál olajat töltünk, és rátesszük a vöröshagymát, karamellizáljuk. Hozzáadjuk a fokhagymát és a felkockázott bacont, és együtt pirítjuk őket."", ""Ha kész, ezt is a húsos edénybe tesszük. Adunk hozzá babérlevelet, zöldborsót, kakukkfüvet, a zellert, répát, petrezselymet, gyöngyhagymát, paradicsompürét és az üveg vörösborral felöntjük, hogy ellepje a húst."", ""230 fokra előmelegített sütőbe tesszük lefedve. Amikor el kezd forrni, a hőmérsékletet lecsökkentjük 150 fokra, így gyöngyözve sütjük legalább 2-2,5 órát, miközben olykor ellenőrizzük, nem párolgott-e el a leve. Ha szükséges húslevessel vagy vörösborral pótoljuk. Mikor már a hús megpuhult, a negyedekre vágott gombát is hozzáadjuk, és további fél órát forraljuk alacsony hőfokon."", ""Köretként petrezselymes burgonyát kínálunk hozzá.""]"
nosalty,https://www.nosalty.hu/recept/krumplisalata-detty-konyhajabol,Krumplisaláta Detty konyhájából,"[""1 kg Burgonya"", ""1 közepes fej Vöröshagyma"", ""2 db Piros kaliforniai paprika"", ""0 ek Só"", ""3 ek Cukor"", ""3 ek Ecet 10%-os"", ""2 ek Olívaolaj""]","[""A burgonyát héjában megfőzzük, hűtjük."", ""A hagymát és a paprikát vékonyra vágjuk, sózzuk. Állni hagyjuk kb. 20 percig, hogy levet eresszen. Ezután rátesszük a cukrot és az ecetet, elkeverjük. Ha most megkóstoljuk, nagyon intenzív az íze, de a krumpli ezt kiegyenlíti. A burgonyát karikára vágjuk."", ""Összekeverjük a paprikás hagymát a burgonyával, teszünk rá 2 ek olajat."", ""Hűtőbe tesszük fogyasztásig. Legjobb előzőnap elkészíteni, mert így az ízek jobban összeérnek. Néha óvatosan keverjük át.""]"
nosalty,https://www.nosalty.hu/recept/japan-palacsinta,Japán palacsinta,"[""0 dl Napraforgó olaj"", ""20 dkg Finomliszt kb."", ""1 dl Víz kb."", ""frissen reszelt 2 dkg Gyömbér"", ""1 ek Szójaszósz"", ""0 ízlés szerint Só"", ""0 ízlés szerint Bors"", ""8 db Tojás 4 a tésztába, 4 a tetejére"", ""5 dkg Császárszalonna"", ""4 db Újhagyma""]","[""A tojássárgáját liszttel kikeverjük, egy kis növényi olajjal és egy kevés vízzel. Friss, reszelt gyömbérrel, néhány csepp szójával, kevés sóval ízesítjük, majd keményre felvert tojásfehérjével lazítjuk."", ""Forró serpenyőbe beleöntjük a palacsintát, majd egy egész tojást buggyantunk a tésztába. Egy percig sütjük, és betesszük a sütőbe. 2-3 perc alatt szépen megsül."", ""Tálaláskor császárszalonnával és újhagymával szórjuk meg""]"
nosalty,https://www.nosalty.hu/recept/medvehagymas-sajttal-toltott-csirkemell,Medvehagymás sajttal töltött csirkemell,"[""50 dkg Csirkemellfilé"", ""15 dkg Cottage cheese"", ""1 csokor Medvehagyma"", ""0 ízlés szerint Só"", ""0 ízlés szerint Bors"", ""3 ek Tejföl"", ""3 dkg Parmezán sajt"", ""1 ek Szőlőmagolaj""]","[""A fél csirkemellet egy hegyes, éles késsel felszúrjuk, a lyukat kiszélesítjük, csak a szelet pereme maradjon meg."", ""A cottage cheese-t elkeverjük a felaprított medvehagymával, ízlés szerint sózzuk, borsozzuk, és a zsebekbe töltjük. Ottmaradásra néhány fogvájó segítségével bírjuk rá."", ""A hús külsejét vékonyan megkenjük olajjal, enyhén sózzuk, borsozzuk, tepsibe fektetjük. A tetejét megkenjük egy kanál tejföllel, és rászórunk némi frissen reszelt parmezánt."", ""180 fokra előmelegített sütőben, fóliával letakarva,10 percig sütjük, majd a fóliát levéve további 10 percig pirítjuk.""]"
nosalty,https://www.nosalty.hu/recept/szederdzsem-pektinnel-tartositoszer-nelkul,Szederdzsem pektinnel tartósítószer nélkül,"[""2 kg Szeder"", ""60 dkg Cukor"", ""1 csipet Citromsav"", ""2 evőkanál Pektin""]","[""Az üvegeket mossuk alaposan tisztára forró vízben, majd hagyjuk megszáradni."", ""A szedret megmossuk egy szűrőkanálban, folyó víz alatt és lecsepegtetjük. Majd az üvegeket pakoljuk a sütő közepére egy rácsra és 110-130 fokon sterilizáljuk."", ""Egy edénybe odatesszük főzni, alacsony lángon közben törögetjük, nyomkodjuk egy fém eszközzel vagy burgonyatörővel. Jól törjük össze és kevergessük."", ""Kb. 10 perc után hozzátesszük a kimért cukrot és a citromsavat is. Vegyünk ki belőle és a pektinnel keverjük csomómentesre, de legyen folyós."", ""Majd öntsük a főzésben lévő szederhez, és forraljuk még 5 percig."", ""A sütőből forrón kivett üvegeket teleszedjük és nagyon erősen rátekerjük a tetejét. Egy alkalmas edényt kibélelünk pléddel és belerakjuk az üvegeket, majd jól bebugyoláljuk. Másnapig itthagyjuk kihűlni és egy hideg, hűvös helyre visszük. Egészségetekre!!""]"
nosalty,https://www.nosalty.hu/recept/lencsefozelek-fasirttal,Lencsefőzelék fasírttal,"[""20 dkg Lencse"", ""0 közepes db Vöröshagyma"", ""1 gerezd Fokhagyma"", ""2 db Babérlevél"", ""0 citromból nyert Citromhéj"", ""5 csepp Ecet"", ""0 ízlés szerint Só"", ""1 kávéskanál Fekete bors őrölt"", ""1 csapott ek Finomliszt"", ""1 teáskanál Olívaolaj"", ""20 dkg Darált sertéshús"", ""1 db Zsemle"", ""1 dl Tej"", ""1 közepes db Vöröshagyma"", ""1 gerezd Fokhagyma"", ""6 csipet Petrezselyem"", ""0 ízlés szerint Só"", ""1 teáskanál Csípős fűszerpaprika"", ""1 kávéskanál Fekete bors""]","[""A kiválogatott lencsét előző este beáztatjuk."", ""Másnap a citromhéjjal, babérlevéllel, ecettel, sóval, borssal fűszerezve, vízzel feleresztve puhára főzzük."", ""Közben elkészítjük a fasírtot. A hagymát megdinszteljük, a húst rátesszük, és fehéredésig pirítjuk."", ""Egy keverőtálban összekeverjük a hagymával, az összetépdesett, tejbe áztatott zsemlével, vagdalt petrezselyemmel, és fűszerezzük."", ""Kis pogácsákat formázunk, és bő olajban megsütjük."", ""Egy serpenyőben elkészítjük a rántást, olajban az aprított hagymákat megpirítjuk, és rászórjuk a lisztet. A rántást a lencséhez keverjük."", ""Tálalunk.""]"
nosalty,https://www.nosalty.hu/recept/keksztekercs-lindus-konyhajabol,Keksztekercs Lindus konyhájából,"[""50 dkg Háztartási keksz"", ""20 dkg Porcukor"", ""1 dl Feketekávé"", ""1 ek Lekvár/ dzsem"", ""2 ek Cukrozatlan kakaópor"", ""2 dl Tej"", ""3 csomag Vaníliás cukor"", ""10 dkg Vaj"", ""15 dkg Porcukor"", ""3 csomag Vaníliás cukor""]","[""Az 50 dkg háztartási kekszet ledaráljuk, és elkeverjük benne a 20 dkg porcukrot, 1 dl kávét, 1 evőkanál lekvárt (tetszés szerint bármilyen lehet) 2 evőkanál kakaóport, 3 csomag vaníliás cukrot, és a végén apránként hozzáöntjük a 2,5 dl tejet."", ""Egy sima tésztát kell kapnunk, ami nem ragad."", ""A 10 dkg vajat habosra keverjük a 15 dkg porcukorral és a 3 csomag vaníliás cukorral."", ""A kekszes tésztát kinyújtjuk. A deszkát előtte porcukorral szórjuk le, hogy ne ragadjon oda a tészta. Majd elkenjük rajta a vajas krémet."", ""Jó szorosan feltekerjük, és alufóliába csomagolva egy éjszakára hűtőbe tesszük. Másnap tálalás előtt szeleteljük.""]"
nosalty,https://www.nosalty.hu/recept/sult-paradicsomfeszek-2,Sült paradicsomfészek 2.,"[""8 közepes db Paradicsom"", ""8 dkg Krémsajt zöldfűszeres Philadelphia"", ""0 ízlés szerint Bors frissen őrölt"", ""2 tk Bazsalikom szárított"", ""8 db Tojás kisebb"", ""1 teáskanál Fűszerpaprika"", ""4 dkg Parmezán sajt"", ""1 ek Napraforgó olaj""]","[""A paradicsomok felső negyedét óvatosan levágjuk. (Ha nagyon gömbölyű az aljuk, akkor onnan is levágunk egy vékonyka szeletet, hogy stabilan csücsüljenek majd a tálban.) Belsejüket sárgadinnyevájóval óvatosan kiszedjük."", ""Mindegyikbe kenünk 1-1 tk krémsajtot, megszórjuk borssal és bazsalikommal."", ""A sütőt előmelegítjük, és kiolajozunk egy sütőtálat, amiben kényelmesen elférnek a paradicsomok."", ""Minden előkészített paradicsomba óvatosan beleöntünk egy tojást, megszórjuk kevés paprikával és parmezánnal, majd a sütőtálba rendezzük őket."", ""20 perc alatt készülnek el.""]"
nosalty,https://www.nosalty.hu/recept/tejfolos-fokhagymas-uborkasalata,Tejfölös-fokhagymás uborkasaláta,"[""1 közepes db Kígyóuborka"", ""300 ml Víz"", ""2 ek Cukor"", ""tengeri 1 kk Só"", ""10 %-os 2 ek Ecet"", ""frissen őrölt 0 ízlés szerint Fekete bors"", ""2 gerezd Fokhagyma"", ""1 kk Fűszerpaprika"", ""20 %-os 4 ek Tejföl"", ""1 csokor Petrezselyem""]","[""Az uborkát meghámozzuk, és nem sózzuk be!Vékonyra leszeleteljük."", ""A léhez elkeverjük a vízben a cukrot, sót, ecetet, ízesítjük a frissen darált fekete borssal, és az átnyomott vagy nagyon apróra felvágott fokhagymával."", ""Ezek után hozzáadjuk a tejfölt,pirospaprikát és az apróra vágottpetrezselyemzöldet, majd az egészet összekeverjük."", ""Legvégül az uborkát beleforgatjuk."", ""Tálaláskortálkákba szedjük, és ízlés szerint vagy díszítésnek 1-2 mk tejfölt, és némi pirospaprikát teszünk rá.""]"
nosalty,https://www.nosalty.hu/recept/shiitake-gombas-paradicsomkremleves,Shiitake gombás paradicsomkrémleves,"[""6 dkg Póréhagyma"", ""10 dkg Zeller"", ""2 gerezd Fokhagyma"", ""2 ek Vaj"", ""15 dkg Shiitake gomba"", ""40 dkg Konzerv paradicsom darabolt, hámozott"", ""4 dl Zöldség alaplé vagy húsleves"", ""5 dl Főzőtejszín"", ""friss 1 ek Kapor"", ""0 ízlés szerint Só"", ""0 ízlés szerint Bors""]","[""A póréhagymát, a zellert, a fokhagymát felaprítjuk, és 1,5 ek vajon pár perc alatt puhára pároljuk."", ""Hozzáadunk 10 dkg szeletelt gombát, és még kb. 5 percig pároljuk."", ""Hozzáadjuk a paradicsomot, a levest, atejszínt és a kaprot is, majd ízlés szerint borsozzuk."", ""Amikor felforrt, alángot lejjebb vesszük, és még 25 percig fedő alatt rotyogtatjuk."", ""Kissé hagyjuk kihűlni, majd botmixerrel egyneműsítjük."", ""Kicsit visszatesszük melegíteni, ha szükséges sózzuk."", ""A maradék 5 dkg gombát a maradék vajon megpirtjuk."", ""A levest csészékbe szedjük, tetejét megszórjuk a pirított gombával, és tálaljuk.""]"
nosalty,https://www.nosalty.hu/recept/vadporkolt-bogracsban-dorka-konyhajabol,Vadpörkölt bográcsban Dorka konyhájából,"[""dám 3 kg Szarvashús bármilyen más hús is jó hozzá"", ""7 közepes db Vöröshagyma"", ""6 gerezd Fokhagyma"", ""4 ek Sertészsír"", ""50 g Paprikakrém fél tubus"", ""50 g Gulyáskrém fél tubus"", ""2 közepes db Paradicsom"", ""1 közepes db Paprika"", ""0 ízlés szerint Só"", ""0 ízlés szerint Bors"", ""0 ízlés szerint Ételízesítő"", ""0 ízlés szerint Majoranna"", ""0 ízlés szerint Őrölt fűszerkömény"", ""2 db Babérlevél"", ""0 ízlés szerint Fűszerpaprika lehet egész is""]","[""A felszeletelt hagymát, fokhagymát rátesszük a zsírra, és addig pirítjuk, míg üveges nem lesz."", ""Ha kész a hagyma, akkor a kis kockákra vágott húst hozzáadjuk a hagymához, majd addig főzzük, míg nem lesz fehér."", ""Ha kezd fehér lenni a hús, akkor hozzáadjuk a paradicsomot, paprikát felvágva."", ""Ezután a fűszereket tesszük bele, belenyomjuk a fél tubus paprikakrémet, gulyáskrémet. Jó kis marék sót, pirospaprikát, majd a többi fűszert a tetejére szórjuk, mindenből annyit, hogy szépen kerüljön mindenhova."", ""Ezeket jó alaposan összekeverjük, megkóstoljuk, és amit hiányolunk belőle, abból teszünk még hozzá."", ""Kevergetés mellett addig főzzük, míg a hús puha nem lesz, ha nem lenne elég szaftja, akkor öntünk hozzá egy kis pohár vizet."", ""Tálalásnál főzhetünk mellé krumplit, nokedlit vagy egyszerűen kenyérrel, és savanyúval fogyasztjuk.""]"
nosalty,https://www.nosalty.hu/recept/habos-makos-meggyes-szelet,Habos mákos-meggyes szelet,"[""15 dkg Margarin"", ""20 dkg Finomliszt"", ""1 kk Sütőpor"", ""1 ek Cukor"", ""1 db Tojássárgája"", ""2 ek Tejföl"", ""20 dkg Meggy ledarálva vagy 5 ek szilvalekvár"", ""15 dkg Mák darált"", ""10 dkg Cukor"", ""1 citromból nyert Citromhéj reszelt"", ""1 dl Víz forró"", ""4 dl Habtejszín"", ""4 dkg Mák darált"", ""2 ek Porcukor ízlés szerint""]","[""A tésztához összemorzsoljuk a margarint a sütőporos liszttel, majd hozzáadjuk a porcukrot, a tojássárgáját és a tejfölt. Összegyúrjuk, ha nehezebben áll össze, adhatunk hozzá 1-2 evőkanál tejfölt, és letakarva 1-2 órát pihentetjük."", ""A töltelékhez a mákot összekeverjük a cukorral és a reszelt citromhéjjal. Ráöntünk 1,5 dl forró vizet, és félretesszük pihenni."", ""A sütőt előmelegítjük. A tésztát lisztezett deszkán nagyjából 5 mm vastagra kinyújtjuk, aztán sütőlapra terítjük. Villával megszurkáljuk, és a sütőben 5 percig elősütjük. Kivesszük, rátesszük a szétnyomkodott meggydarabokat vagy a lekvárt, elsimítjuk rajta a máktölteléket, majd 20 percre visszatesszük a sütőbe. Ha megsült, kivesszük, és hűlni hagyjuk."", ""A tejszínt kemény habbá verjük, beleszórjuk a darált mákot, és ízlés szerint cukrot. Majd a teljesen kihűlt sütire kenjük, és legalább 1 órára hűtőbe tesszük, ezután felszeletelve tálaljuk.""]"
