Source,Target,Type,Id,Label,Weight
trimethylamine,sült hal,Undirected,2189,,1
trimethylamine,ponty,Undirected,2190,,1
trimethylamine,viza,Undirected,2191,,1
trimethylamine,harcsa,Undirected,2192,,1
trimethylamine,tokhal,Undirected,2193,,1
trimethylamine,vizaikra,Undirected,2194,,1
geosmin,hal,Undirected,2195,,1
geosmin,kövi csík,Undirected,2196,,1
geosmin,csíkhal,Undirected,2197,,1
geosmin,ponty,Undirected,2198,,1
geosmin,harcsa,Undirected,2199,,1
Savanyú lév,húsleves,Undirected,2200,,1
húsleves,"Murokkal, azaz sárgarépával",Undirected,2201,,1
Német lév,zsír,Undirected,2202,,1
Német lév,szalonnatepertő,Undirected,2203,,1
zsír,Pástétom-lével,Undirected,2204,,1
zsír,"Szömörcsök-lév, azaz kucsmagomba-lé",Undirected,2205,,1
zsír,Hideg étek,Undirected,2206,,1
zsír,"Ecettel, hagymával",Undirected,2207,,1
zsír,Savanyú pecsenye,Undirected,2208,,1
zsír,"Lapos tüdő, máj",Undirected,2209,,1
zsír,"Orjával, azaz a sertés hátgerincével",Undirected,2210,,1
zsír,Madár-lév,Undirected,2211,,1
zsír,Töltött malac,Undirected,2212,,1
zsír,Zsályás pecsenye,Undirected,2213,,1
zsír,Fürjhús sülve,Undirected,2214,,1
zsír,Barack-fánk,Undirected,2215,,1
zsír,Kék káposzta,Undirected,2216,,1
Röstölt lév,tepertő,Undirected,2217,,1
Röstölt lév,húslé,Undirected,2218,,1
Lengyel lév,tyúkhús,Undirected,2219,,1
Lengyel lév,szárnyashús,Undirected,2220,,1
Lengyel lév,vadhús,Undirected,2221,,1
Lengyel lév,majoránna,Undirected,2222,,1
tyúkhús,"Pikáda, azaz fűszerezett hússzelet",Undirected,2223,,1
tyúkhús,Madár-lév,Undirected,2224,,1
szárnyashús,Citrom-lév,Undirected,2225,,1
vadhús,gamey notes,Undirected,2226,,1
vadhús,Fekete lév,Undirected,2227,,1
vadhús,Vadhús sülve,Undirected,2228,,1
vadhús,Sült pástétom,Undirected,2229,,1
majoránna,terpinen-4-ol,Undirected,2230,,1
majoránna,γ-terpinene,Undirected,2231,,1
majoránna,cis-sabinene hydrate,Undirected,2232,,1
majoránna,α-terpinene,Undirected,2233,,1
majoránna,Pástétom-lével,Undirected,2234,,1
majoránna,"Pikáda, azaz fűszerezett hússzelet",Undirected,2235,,1
majoránna,Majoránna-lév,Undirected,2236,,1
majoránna,Savanyú pecsenye,Undirected,2237,,1
majoránna,Lúd sülve,Undirected,2238,,1
majoránna,Töltött malac,Undirected,2239,,1
majoránna,Töltelék,Undirected,2240,,1
majoránna,Rák töltve,Undirected,2241,,1
majoránna,Lencseleves,Undirected,2242,,1
terpinen-4-ol,szerecsendió-virág,Undirected,2243,,1
terpinen-4-ol,szerecsendió,Undirected,2244,,1
γ-terpinene,sárgarépa,Undirected,2245,,1
γ-terpinene,citrom,Undirected,2246,,1
γ-terpinene,sózott citrom,Undirected,2247,,1
γ-terpinene,köménymag,Undirected,2248,,1
γ-terpinene,citromhéj,Undirected,2249,,1
γ-terpinene,reszelt citromhéj,Undirected,2250,,1
"Murokkal, azaz sárgarépával",sárgarépa,Undirected,2251,,1
sárgarépa,β-bisabolene,Undirected,2252,,1
sárgarépa,Répával,Undirected,2253,,1
sárgarépa,Sárga lév,Undirected,2254,,1
sárgarépa,"Murok, azaz sárgarépa tejjel",Undirected,2255,,1
Répával,sertéshús,Undirected,2256,,1
Répával,sertés orja (hátgerinc),Undirected,2257,,1
Répával,méz,Undirected,2258,,1
sertéshús,2-pentylfuran,Undirected,2259,,1
sertéshús,skatole,Undirected,2260,,1
sertéshús,indole,Undirected,2261,,1
sertéshús,Fekete lév,Undirected,2262,,1
sertéshús,"Pikáda, azaz fűszerezett hússzelet",Undirected,2263,,1
sertéshús,Sült,Undirected,2264,,1
sertéshús,Füstölt pecsenye,Undirected,2265,,1
sertéshús,Disznófőből való sajt,Undirected,2266,,1
2-pentylfuran,sertés orja (hátgerinc),Undirected,2267,,1
2-pentylfuran,sertés keresztcsont,Undirected,2268,,1
2-pentylfuran,malachús,Undirected,2269,,1
2-pentylfuran,disznóhús,Undirected,2270,,1
2-pentylfuran,malac,Undirected,2271,,1
2-pentylfuran,sertéshátgerinc,Undirected,2272,,1
2-pentylfuran,mák,Undirected,2273,,1
2-pentylfuran,sertésfej,Undirected,2274,,1
2-pentylfuran,sertésfül,Undirected,2275,,1
skatole,disznóhús,Undirected,2276,,1
skatole,juhbél,Undirected,2277,,1
skatole,juh vastagbél,Undirected,2278,,1
skatole,sertésfej,Undirected,2279,,1
méz,hotrienol,Undirected,2280,,1
méz,phenylacetic acid,Undirected,2281,,1
méz,methyl syringate,Undirected,2282,,1
méz,Másképpen ugyanez,Undirected,2283,,1
méz,Éles lév,Undirected,2284,,1
méz,Sárga lév,Undirected,2285,,1
méz,Vendég-lév,Undirected,2286,,1
méz,Tejes borsó,Undirected,2287,,1
méz,Mustos pecsenye,Undirected,2288,,1
méz,Karbonáta,Undirected,2289,,1
méz,"Kappan-lév, azaz ivartalanított kakas-lé",Undirected,2290,,1
méz,Madár-lév,Undirected,2291,,1
méz,Gyümölcs-lév,Undirected,2292,,1
méz,Szegfüves lév,Undirected,2293,,1
méz,Bors-porral,Undirected,2294,,1
méz,"Meggy-sása, azaz meggy-mártás, sült alá",Undirected,2295,,1
méz,Cifra lév,Undirected,2296,,1
méz,Váradi lév,Undirected,2297,,1
méz,Töltelék,Undirected,2298,,1
méz,"Malozsa-lév, azaz mazsola-mártás sült alá",Undirected,2299,,1
méz,Téjfel-kenyér,Undirected,2300,,1
méz,Tálban főtt,Undirected,2301,,1
méz,"Töltött tyúkmony, azaz töltött tojás",Undirected,2302,,1
méz,Alma-étek,Undirected,2303,,1
méz,Egész alma,Undirected,2304,,1
méz,Töltött cipó,Undirected,2305,,1
méz,"Spanior lév, azaz spanyol lé",Undirected,2306,,1
méz,Cseh rántott,Undirected,2307,,1
méz,Bába-fánk,Undirected,2308,,1
méz,Zólnai lév,Undirected,2309,,1
méz,Kenyér-torta,Undirected,2310,,1
méz,Bába-kenyér,Undirected,2311,,1
méz,Rántott rizskása,Undirected,2312,,1
méz,Olasz kolbász,Undirected,2313,,1
méz,"Boros szérdék, azaz boros aludttej",Undirected,2314,,1
méz,"Tejes klödör, azaz tejes gombóc",Undirected,2315,,1
méz,Tálban főtt tejes étek,Undirected,2316,,1
méz,Alma-kása,Undirected,2317,,1
méz,Boros leves,Undirected,2318,,1
méz,Rák töltve,Undirected,2319,,1
méz,"Pila, azaz rizskásából készült étel",Undirected,2320,,1
méz,"Körtvély-fánk, azaz körte-fánk",Undirected,2321,,1
méz,Dió-béles,Undirected,2322,,1
méz,Rák-sajt,Undirected,2323,,1
méz,"Mondola-sása, azaz mandula-mártás",Undirected,2324,,1
méz,"Daru-sása, azaz daru-mártás",Undirected,2325,,1
méz,Tölcséres fánk,Undirected,2326,,1
méz,Birsalma-pástétom,Undirected,2327,,1
méz,"Körtvély-pástétom, azaz körte-pástétom",Undirected,2328,,1
méz,Tálban főtt zsemlekása,Undirected,2329,,1
méz,Alma-lév,Undirected,2330,,1
méz,Gutta-lév,Undirected,2331,,1
méz,Lengyel cibre,Undirected,2332,,1
méz,"Körtvély fõve, azaz körte fõzve",Undirected,2333,,1
méz,Bot-lév,Undirected,2334,,1
méz,Párolt rák,Undirected,2335,,1
méz,Borsót főzni,Undirected,2336,,1
méz,"Olajos domika, azaz túróból és kenyérbõl készített étel",Undirected,2337,,1
méz,Borsos szilva,Undirected,2338,,1
méz,Hal fekete lével,Undirected,2339,,1
méz,Vizát viza-lével,Undirected,2340,,1
méz,"Lönye, azaz kenyér- vagy kalácstészta",Undirected,2341,,1
méz,Seres kenyér,Undirected,2342,,1
méz,Sódar gyümölcsös lével,Undirected,2343,,1
méz,Sódar szegfüves lével,Undirected,2344,,1
méz,Malac hidegen,Undirected,2345,,1
méz,Rántott körte,Undirected,2346,,1
méz,"Más meggy-sása, azaz meggy-mártás",Undirected,2347,,1
méz,"Szegfüves sása, azaz szegfüves mártás",Undirected,2348,,1
méz,Dinnye-torta,Undirected,2349,,1
méz,"Liktáriomok, azaz befőzöttek csinálásához megkívánt méz készítés",Undirected,2350,,1
méz,Görögdinnye-liktáriom,Undirected,2351,,1
méz,Nyers meggy-liktáriom,Undirected,2352,,1
méz,Más egész meggy-liktáriom,Undirected,2353,,1
méz,Más egész meggybõl liktáriom,Undirected,2354,,1
méz,Muskotály körte-befőtt,Undirected,2355,,1
méz,"Barack-liktáriom, azaz õszibarack-befõtt",Undirected,2356,,1
méz,Tört som-liktáriom,Undirected,2357,,1
méz,"Veres csipke-liktáriom, azaz csipkebogyó-befőtt",Undirected,2358,,1
méz,Zöld dió-liktáriom,Undirected,2359,,1
hotrienol,bodzavirág,Undirected,2360,,1
Máj rántva,máj,Undirected,2361,,1
máj,3-methylthiopropanal,Undirected,2362,,1
máj,"Lapos tüdő, máj",Undirected,2363,,1
máj,Sült,Undirected,2364,,1
3-methylthiopropanal,borjúmáj,Undirected,2365,,1
3-methylthiopropanal,báránymáj,Undirected,2366,,1
3-methylthiopropanal,malacmáj,Undirected,2367,,1
Tüdő rántva,tüdő,Undirected,2368,,1
Tüdő rántva,sajt,Undirected,2369,,1
Tüdő rántva,kenyérbél,Undirected,2370,,1
tüdő,Tüdőkása,Undirected,2371,,1
tüdő,Tüdõ-étek,Undirected,2372,,1
tüdő,"Lapos tüdő, máj",Undirected,2373,,1
sajt,isovaleric acid,Undirected,2374,,1
sajt,Makaróni,Undirected,2375,,1
sajt,Olasz makaróni,Undirected,2376,,1
sajt,Azonban ezek is jók,Undirected,2377,,1
isovaleric acid,kemény sajt,Undirected,2378,,1
kenyérbél,Galuska,Undirected,2379,,1
kenyérbél,Töltelék,Undirected,2380,,1
kenyérbél,Rák töltve,Undirected,2381,,1
kenyérbél,"Mondola-sása, azaz mandula-mártás",Undirected,2382,,1
kenyérbél,Zuppon,Undirected,2383,,1
kenyérbél,Kozák-lével,Undirected,2384,,1
kenyérbél,"Tyúkfi, azaz csirke borkőben való",Undirected,2385,,1
Fokhagyma-lével,sárga lé,Undirected,2386,,1
Spékkel,petrezselyemzöld,Undirected,2387,,1
petrezselyemzöld,"Klödör, azaz gombóc",Undirected,2388,,1
petrezselyemzöld,Savanyú pecsenye,Undirected,2389,,1
petrezselyemzöld,"Szömörcsök-gomba, azaz kucsmagomba főve",Undirected,2390,,1
petrezselyemzöld,Borított lév,Undirected,2391,,1
Egressel,egres,Undirected,2392,,1
egres,Egres-béles,Undirected,2393,,1
egres,"A birsalma-julepet, azaz birsalma-szirupot így fõzd",Undirected,2394,,1
Tyúk tiszta borssal,szerecsendió-virág,Undirected,2395,,1
szerecsendió-virág,elemicin,Undirected,2396,,1
szerecsendió-virág,safrole,Undirected,2397,,1
szerecsendió-virág,myristic acid,Undirected,2398,,1
szerecsendió-virág,Pástétom-lével,Undirected,2399,,1
szerecsendió-virág,"Pikáda, azaz fűszerezett hússzelet",Undirected,2400,,1
szerecsendió-virág,Kenyér-kása,Undirected,2401,,1
szerecsendió-virág,Éles lév,Undirected,2402,,1
szerecsendió-virág,Balázs-lév,Undirected,2403,,1
szerecsendió-virág,Majoránna-lév,Undirected,2404,,1
szerecsendió-virág,Keresdi lév,Undirected,2405,,1
szerecsendió-virág,Savanyú pecsenye,Undirected,2406,,1
szerecsendió-virág,Szürke lév,Undirected,2407,,1
szerecsendió-virág,Gombát fõzni,Undirected,2408,,1
szerecsendió-virág,Sült lév,Undirected,2409,,1
szerecsendió-virág,Karbonáta,Undirected,2410,,1
szerecsendió-virág,"Kappan-lév, azaz ivartalanított kakas-lé",Undirected,2411,,1
szerecsendió-virág,Cifra lév,Undirected,2412,,1
szerecsendió-virág,Írós lév,Undirected,2413,,1
szerecsendió-virág,Rák tejföllel,Undirected,2414,,1
szerecsendió-virág,Hal téjfellel,Undirected,2415,,1
szerecsendió-virág,Vereshagymát fõzni,Undirected,2416,,1
szerecsendió-virág,"Tyúkmony-lév, azaz tojás-lé",Undirected,2417,,1
szerecsendió-virág,Zuppon,Undirected,2418,,1
szerecsendió-virág,"Szíjalt rák, azaz keskeny szeletre vágott rák",Undirected,2419,,1
szerecsendió-virág,Hal rizskásával,Undirected,2420,,1
szerecsendió-virág,"Lémonyával, azaz citrommal",Undirected,2421,,1
szerecsendió-virág,Törött lével hal,Undirected,2422,,1
szerecsendió-virág,Tiszta borssal,Undirected,2423,,1
szerecsendió-virág,Rák tehénhús-lévben,Undirected,2424,,1
szerecsendió-virág,"Tyúkfi, azaz csirke cipóban való",Undirected,2425,,1
szerecsendió-virág,Zsemlye-galuska,Undirected,2426,,1
elemicin,szerecsendió,Undirected,2427,,1
safrole,szerecsendió,Undirected,2428,,1
myristic acid,szerecsendió,Undirected,2429,,1
Fekete lév,sertés keresztcsont,Undirected,2430,,1
Fekete lév,malachús,Undirected,2431,,1
Fekete lév,kenyér (bél),Undirected,2432,,1
Fekete lév,alma,Undirected,2433,,1
Fekete lév,dió,Undirected,2434,,1
Fekete lév,cukor,Undirected,2435,,1
Fekete lév,szegfűszeg,Undirected,2436,,1
Fekete lév,tárkony,Undirected,2437,,1
Fekete lév,sertésvér,Undirected,2438,,1
Fekete lév,csirkevér,Undirected,2439,,1
alma,Másképpen ugyanez,Undirected,2440,,1
alma,Éles lév,Undirected,2441,,1
alma,Vendég-lév,Undirected,2442,,1
alma,Savanyú pecsenye,Undirected,2443,,1
alma,"Kappan-lév, azaz ivartalanított kakas-lé",Undirected,2444,,1
alma,Gyümölcs-lév,Undirected,2445,,1
alma,Gyömbéres lév,Undirected,2446,,1
alma,Alma-étek,Undirected,2447,,1
alma,Egész alma,Undirected,2448,,1
alma,"Spanior lév, azaz spanyol lé",Undirected,2449,,1
alma,Cseh rántott,Undirected,2450,,1
alma,Alma-kása,Undirected,2451,,1
alma,Alma-fánk,Undirected,2452,,1
alma,"Körtvély-pástétom, azaz körte-pástétom",Undirected,2453,,1
alma,Alma-lév,Undirected,2454,,1
alma,Ég-lév,Undirected,2455,,1
alma,Kozák-lével,Undirected,2456,,1
alma,Hal fekete lével,Undirected,2457,,1
alma,Malac hidegen,Undirected,2458,,1
alma,Rántott körte,Undirected,2459,,1
dió,juglone,Undirected,2460,,1
dió,"Dió-sása, azaz dió-mártás",Undirected,2461,,1
dió,Dió-béles,Undirected,2462,,1
dió,Kínzott kása,Undirected,2463,,1
dió,Sült hal,Undirected,2464,,1
dió,Hal fekete lével,Undirected,2465,,1
juglone,dióbél,Undirected,2466,,1
juglone,zöld dió,Undirected,2467,,1
cukor,maltol,Undirected,2468,,1
cukor,hydroxymethylfurfural,Undirected,2469,,1
cukor,Tüdõ-étek,Undirected,2470,,1
cukor,Savanyú pecsenye,Undirected,2471,,1
cukor,Zsemlye-kása,Undirected,2472,,1
cukor,Alma-étek,Undirected,2473,,1
cukor,Egres-béles,Undirected,2474,,1
cukor,"Körtvély-pástétom, azaz körte-pástétom",Undirected,2475,,1
cukor,"Tyúkmony-sajt, azaz tojás-sajt",Undirected,2476,,1
cukor,"Mondola-klödör, azaz mandula-gombóc",Undirected,2477,,1
cukor,Azonban ezek is jók,Undirected,2478,,1
cukor,"Mondola-perec, azaz mandula-perec",Undirected,2479,,1
cukor,Gutta-lév,Undirected,2480,,1
cukor,Kék káposzta,Undirected,2481,,1
cukor,Õszibarack-torta,Undirected,2482,,1
cukor,Fényes birsalma-liktárium,Undirected,2483,,1
cukor,Másféle fényes birsalma-liktáriom,Undirected,2484,,1
cukor,Más birsalma-liktáriom borral s fûszerszámmal,Undirected,2485,,1
cukor,"Tengeri barack-liktáriom, azaz sárgabarack-befőtt",Undirected,2486,,1
cukor,Birsalma tésztát így csinálj,Undirected,2487,,1
cukor,"A birsalma-julepet, azaz birsalma-szirupot így fõzd",Undirected,2488,,1
cukor,A birsalma-sajtot így csináld,Undirected,2489,,1
cukor,Más sárga birsalma-sajt,Undirected,2490,,1
maltol,nádcukor,Undirected,2491,,1
maltol,fekete kenyér,Undirected,2492,,1
maltol,ostya,Undirected,2493,,1
maltol,kalács,Undirected,2494,,1
maltol,pirított kenyér,Undirected,2495,,1
maltol,nádcukorszirup,Undirected,2496,,1
maltol,cukor (nádcukor),Undirected,2497,,1
maltol,cukorszirup,Undirected,2498,,1
hydroxymethylfurfural,nádcukor,Undirected,2499,,1
hydroxymethylfurfural,cukor (nádcukor),Undirected,2500,,1
szegfűszeg,eugenol,Undirected,2501,,1
szegfűszeg,eugenyl acetate,Undirected,2502,,1
szegfűszeg,humulene,Undirected,2503,,1
szegfűszeg,caryophyllene oxide,Undirected,2504,,1
szegfűszeg,Másképpen ugyanez,Undirected,2505,,1
szegfűszeg,Magyar lév,Undirected,2506,,1
szegfűszeg,Keresdi lév,Undirected,2507,,1
szegfűszeg,Sült lév,Undirected,2508,,1
szegfűszeg,Karbonáta,Undirected,2509,,1
szegfűszeg,"Kappan-lév, azaz ivartalanított kakas-lé",Undirected,2510,,1
szegfűszeg,Madár-lév,Undirected,2511,,1
szegfűszeg,Sült,Undirected,2512,,1
szegfűszeg,Szegfüves lév,Undirected,2513,,1
szegfűszeg,"Meggy-sása, azaz meggy-mártás, sült alá",Undirected,2514,,1
szegfűszeg,Váradi lév,Undirected,2515,,1
szegfűszeg,Sült pástétom,Undirected,2516,,1
szegfűszeg,"Malozsa-lév, azaz mazsola-mártás sült alá",Undirected,2517,,1
szegfűszeg,Veres béles,Undirected,2518,,1
szegfűszeg,"Körtvély-béles, azaz körte-béles",Undirected,2519,,1
szegfűszeg,Egres-béles,Undirected,2520,,1
szegfűszeg,Olasz kolbász,Undirected,2521,,1
szegfűszeg,Szilvás béles,Undirected,2522,,1
szegfűszeg,Birsalma-pástétom,Undirected,2523,,1
szegfűszeg,"Körtvély-pástétom, azaz körte-pástétom",Undirected,2524,,1
szegfűszeg,Szilvás cipó,Undirected,2525,,1
szegfűszeg,Alma-lév,Undirected,2526,,1
szegfűszeg,"Körtvély fõve, azaz körte fõzve",Undirected,2527,,1
szegfűszeg,Hal fekete lével,Undirected,2528,,1
szegfűszeg,Sódar szegfüves lével,Undirected,2529,,1
szegfűszeg,"Szegfüves sása, azaz szegfüves mártás",Undirected,2530,,1
szegfűszeg,"Gyömbéres sása, azaz gyömbéres mártás",Undirected,2531,,1
szegfűszeg,Más birsalma-liktáriom borral s fûszerszámmal,Undirected,2532,,1
szegfűszeg,Zöld dió-liktáriom,Undirected,2533,,1
szegfűszeg,Disznófőből való sajt,Undirected,2534,,1
eugenol,fahéj,Undirected,2535,,1
eugenol,meggy,Undirected,2536,,1
eugenol,rózsavíz,Undirected,2537,,1
eugenol,meggylé,Undirected,2538,,1
tárkony,estragole,Undirected,2539,,1
tárkony,methyl chavicol,Undirected,2540,,1
tárkony,anethole,Undirected,2541,,1
tárkony,β-ocimene,Undirected,2542,,1
tárkony,Éles lév,Undirected,2543,,1
tárkony,Tárkonnyal,Undirected,2544,,1
tárkony,Kaporral,Undirected,2545,,1
tárkony,"Zsufa, azaz savanyú mártás",Undirected,2546,,1
tárkony,Bárányfő hidegen,Undirected,2547,,1
tárkony,Rák tejfellel,Undirected,2548,,1
tárkony,"Szíjalt rák, azaz keskeny szeletre vágott rák",Undirected,2549,,1
tárkony,Miskuláncia-saláta,Undirected,2550,,1
tárkony,"Tyúkmony-saláta, azaz tojás-saláta",Undirected,2551,,1
Másképpen ugyanez,disznóhús,Undirected,2552,,1
Másképpen ugyanez,szarvashús,Undirected,2553,,1
Másképpen ugyanez,őzhús,Undirected,2554,,1
Másképpen ugyanez,hagyma,Undirected,2555,,1
Másképpen ugyanez,mandula,Undirected,2556,,1
Másképpen ugyanez,füge,Undirected,2557,,1
hagyma,Éles lév,Undirected,2558,,1
hagyma,Töltött malac,Undirected,2559,,1
hagyma,Ég-lév,Undirected,2560,,1
hagyma,"Szíjalt rák, azaz keskeny szeletre vágott rák",Undirected,2561,,1
hagyma,Kozák-lével,Undirected,2562,,1
hagyma,Hal fekete lével,Undirected,2563,,1
mandula,benzaldehyde,Undirected,2564,,1
mandula,hydrogen cyanide (trace),Undirected,2565,,1
mandula,benzoic acid,Undirected,2566,,1
mandula,Vendég-lév,Undirected,2567,,1
mandula,Karbonáta,Undirected,2568,,1
mandula,"Kappan-lév, azaz ivartalanított kakas-lé",Undirected,2569,,1
mandula,Gyümölcs-lév,Undirected,2570,,1
mandula,Szegfüves lév,Undirected,2571,,1
mandula,"Meggy-sása, azaz meggy-mártás, sült alá",Undirected,2572,,1
mandula,Cifra lév,Undirected,2573,,1
mandula,"Malozsa-lév, azaz mazsola-mártás sült alá",Undirected,2574,,1
mandula,Mandula-torta,Undirected,2575,,1
mandula,Töltött cipó,Undirected,2576,,1
mandula,"Spanior lév, azaz spanyol lé",Undirected,2577,,1
mandula,Paláta,Undirected,2578,,1
mandula,Veres béles,Undirected,2579,,1
mandula,"Körtvély-béles, azaz körte-béles",Undirected,2580,,1
mandula,Kenyér-torta,Undirected,2581,,1
mandula,Olasz kolbász,Undirected,2582,,1
mandula,Boros leves,Undirected,2583,,1
mandula,Ostya-béles,Undirected,2584,,1
mandula,"Mondola-sása, azaz mandula-mártás",Undirected,2585,,1
mandula,"Daru-sása, azaz daru-mártás",Undirected,2586,,1
mandula,"Mondola-klödör, azaz mandula-gombóc",Undirected,2587,,1
mandula,Alma-lév,Undirected,2588,,1
mandula,"Mondola-perec, azaz mandula-perec",Undirected,2589,,1
mandula,"Mondola-lév, azaz mandula-lé",Undirected,2590,,1
mandula,Sódar gyümölcsös lével,Undirected,2591,,1
mandula,Sódar szegfüves lével,Undirected,2592,,1
mandula,Malac hidegen,Undirected,2593,,1
mandula,"Mondola-pogácsa, azaz mandula-pogácsa",Undirected,2594,,1
mandula,A mandula-olajat így csináld,Undirected,2595,,1
mandula,"A marcafántot, azaz marcipánt így csináld",Undirected,2596,,1
mandula,"Mondola-téj, azaz mandula-tej",Undirected,2597,,1
benzaldehyde,meggy,Undirected,2598,,1
benzaldehyde,szilva,Undirected,2599,,1
benzaldehyde,aszalt szilva,Undirected,2600,,1
benzaldehyde,őszibarack,Undirected,2601,,1
benzaldehyde,sárgabarack,Undirected,2602,,1
benzaldehyde,som,Undirected,2603,,1
benzaldehyde,meggylé,Undirected,2604,,1
benzoic acid,som,Undirected,2605,,1
füge,"Kappan-lév, azaz ivartalanított kakas-lé",Undirected,2606,,1
füge,"Malozsa-lév, azaz mazsola-mártás sült alá",Undirected,2607,,1
füge,Töltött cipó,Undirected,2608,,1
füge,Kenyér-torta,Undirected,2609,,1
füge,Boros leves,Undirected,2610,,1
füge,Gutta-lév,Undirected,2611,,1
Pástétom-lével,hal,Undirected,2612,,1
hal,"(E,Z)-2,6-nonadienal",Undirected,2613,,1
hal,Éles lév,Undirected,2614,,1
hal,Sárga lév,Undirected,2615,,1
hal,Luther-lév,Undirected,2616,,1
hal,Szürke lév,Undirected,2617,,1
hal,Bors-porral,Undirected,2618,,1
hal,Írós lév,Undirected,2619,,1
hal,Zólnai lév,Undirected,2620,,1
hal,Ég-lév,Undirected,2621,,1
hal,"Mondola-lév, azaz mandula-lé",Undirected,2622,,1
hal,Hal rizskásával,Undirected,2623,,1
hal,Olaj-spék,Undirected,2624,,1
hal,Sült hal,Undirected,2625,,1
hal,"Lémonyával, azaz citrommal",Undirected,2626,,1
hal,Kozák-lével,Undirected,2627,,1
hal,Zöld lével,Undirected,2628,,1
hal,Hal fekete lével,Undirected,2629,,1
hal,Zuppon-lév,Undirected,2630,,1
hal,Tiszta borssal,Undirected,2631,,1
hal,Olajos lév,Undirected,2632,,1
"(E,Z)-2,6-nonadienal",uborka,Undirected,2633,,1
"(E,Z)-2,6-nonadienal",görögdinnyehéj,Undirected,2634,,1
"Berbécsfő, azaz juhfej",juhfej,Undirected,2635,,1
"Berbécsfő, azaz juhfej",juhláb,Undirected,2636,,1
"Berbécsfő, azaz juhfej",ürü,Undirected,2637,,1
juhfej,"Berbécsfő-saláta, azaz juhfej-saláta",Undirected,2638,,1
juhláb,"Berbécsfő-saláta, azaz juhfej-saláta",Undirected,2639,,1
ürü,branched fatty acids,Undirected,2640,,1
ürü,"Berbécsfő-saláta, azaz juhfej-saláta",Undirected,2641,,1
"Szömörcsök-lév, azaz kucsmagomba-lé",kucsmagomba,Undirected,2642,,1
kucsmagomba,1-octen-3-one,Undirected,2643,,1
kucsmagomba,3-octanone,Undirected,2644,,1
kucsmagomba,"Szömörcsök-gomba, azaz kucsmagomba főve",Undirected,2645,,1
3-octanone,laskagomba,Undirected,2646,,1
"Pikáda, azaz fűszerezett hússzelet",zöld petrezselyem,Undirected,2647,,1
"Pikáda, azaz fűszerezett hússzelet",citrom,Undirected,2648,,1
citrom,geraniol,Undirected,2649,,1
citrom,citronellal,Undirected,2650,,1
citrom,Éles lév,Undirected,2651,,1
citrom,Tüdõ-étek,Undirected,2652,,1
citrom,Keresdi lév,Undirected,2653,,1
citrom,Savanyú pecsenye,Undirected,2654,,1
citrom,Sült lév,Undirected,2655,,1
citrom,Karbonáta,Undirected,2656,,1
citrom,"Kappan-lév, azaz ivartalanított kakas-lé",Undirected,2657,,1
citrom,"Meggy-sása, azaz meggy-mártás, sült alá",Undirected,2658,,1
citrom,Cifra lév,Undirected,2659,,1
citrom,Veres béles,Undirected,2660,,1
citrom,Rák tejföllel,Undirected,2661,,1
citrom,Hal téjfellel,Undirected,2662,,1
citrom,Gutta-lév,Undirected,2663,,1
citrom,"Szíjalt rák, azaz keskeny szeletre vágott rák",Undirected,2664,,1
citrom,"Lémonyával, azaz citrommal",Undirected,2665,,1
citrom,Malac hidegen,Undirected,2666,,1
citrom,"A fejér bis-coctumot, azaz fehér piskótát így csináld",Undirected,2667,,1
geraniol,szőlő,Undirected,2668,,1
geraniol,rózsavíz,Undirected,2669,,1
geraniol,rózsaolaj,Undirected,2670,,1
geraniol,apró vörös szőlő,Undirected,2671,,1
geraniol,vörös rózsaszirom,Undirected,2672,,1
geraniol,rózsa,Undirected,2673,,1
geraniol,rózsaszirom,Undirected,2674,,1
geraniol,csipkebogyó,Undirected,2675,,1
Éles lév,malac,Undirected,2676,,1
malac,Töltött malac,Undirected,2677,,1
malac,Malac hidegen,Undirected,2678,,1
"Tyúkfi, azaz csirke sóban",csirke,Undirected,2679,,1
csirke,Keresdi lév,Undirected,2680,,1
csirke,Téjfellel,Undirected,2681,,1
csirke,Hal téjfellel,Undirected,2682,,1
csirke,"Tyúkfi, azaz csirke cipóban való",Undirected,2683,,1
csirke,"Tyúkfi, azaz csirke borkőben való",Undirected,2684,,1
csirke,Tyúk-saláta,Undirected,2685,,1
Magyar lév,fahéj,Undirected,2686,,1
fahéj,cinnamaldehyde,Undirected,2687,,1
fahéj,cinnamyl acetate,Undirected,2688,,1
fahéj,coumarin,Undirected,2689,,1
fahéj,benzyl benzoate,Undirected,2690,,1
fahéj,Tüdõ-étek,Undirected,2691,,1
fahéj,"Kappan-lév, azaz ivartalanított kakas-lé",Undirected,2692,,1
fahéj,"Meggy-sása, azaz meggy-mártás, sült alá",Undirected,2693,,1
fahéj,Váradi lév,Undirected,2694,,1
fahéj,Töltött cipó,Undirected,2695,,1
fahéj,Cseh rántott,Undirected,2696,,1
fahéj,Veres béles,Undirected,2697,,1
fahéj,"Körtvély-béles, azaz körte-béles",Undirected,2698,,1
fahéj,Egres-béles,Undirected,2699,,1
fahéj,Alma-kása,Undirected,2700,,1
fahéj,Német rántott,Undirected,2701,,1
fahéj,"Pila, azaz rizskásából készült étel",Undirected,2702,,1
fahéj,Rák-sajt,Undirected,2703,,1
fahéj,"Körtvély-pástétom, azaz körte-pástétom",Undirected,2704,,1
